,created_at,favorite_count,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,full_text,cleaned_text,stemmed_text,tokenized_text
2430,Sun Mar 09 08:45:25 +0000 2025,0,kempanrb,in,Indonesia,0,0,0,@kempanrb Kalau punya masalh tinggal ngomong buk bapak kami ada masalah di anggaran kami kena efisiensi jadi beberapa project terpaksa di tunda termasuk pengangkatan CPNS Gimana si lempar batu sembunyi tangan trus pura pura tidak tahu,masalh tinggal ngomong buk anggaran kena efisiensi project terpaksa tunda pengangkatan cpns gimana si lempar batu sembunyi tangan trus pura pura,masalh tinggal ngomong buk anggar kena efisiensi project paksa tunda angkat cpns gimana si lempar batu sembunyi tangan trus pura pura,"['masalh', 'tinggal', 'ngomong', 'buk', 'anggar', 'kena', 'efisiensi', 'project', 'paksa', 'tunda', 'angkat', 'cpns', 'gimana', 'si', 'lempar', 'batu', 'sembunyi', 'tangan', 'trus', 'pura', 'pura']"
2431,Sun Mar 09 08:44:49 +0000 2025,0,Adenurj62093638,in,Earth,0,0,0,@Adenurj62093638 @negativisme @neVerAl0nely Banyak petugas palang kereta api itu honorer dan kena efisiensi,petugas palang kereta api honorer kena efisiensi,tugas palang kereta api honorer kena efisiensi,"['tugas', 'palang', 'kereta', 'api', 'honorer', 'kena', 'efisiensi']"
2432,Sun Mar 09 08:44:18 +0000 2025,0,maxiekalangi,in,,0,1,0,@maxiekalangi @PaltiWest2024 Lo pikir dia cm kunjungan di satu titik banjir lah kalo tiap banjir dia nyemplung brp baju yg harus dibawa... efisiensi waktu dan anggaran buat baju bknnya LG Negara canangkan,lo pikir cm kunjungan titik banjir kalo banjir nyemplung brp baju yg dibawa efisiensi anggaran baju bknnya lg negara canangkan,lo pikir cm kunjung titik banjir kalo banjir nyemplung brp baju yg bawa efisiensi anggar baju bknnya lg negara canang,"['lo', 'pikir', 'cm', 'kunjung', 'titik', 'banjir', 'kalo', 'banjir', 'nyemplung', 'brp', 'baju', 'yg', 'bawa', 'efisiensi', 'anggar', 'baju', 'bknnya', 'lg', 'negara', 'canang']"
2433,Sun Mar 09 08:39:22 +0000 2025,0,NarasiNewsroom,in,,0,0,0,@NarasiNewsroom Katanya efisiensi..nanti di buat lembaga independen di isi sama orang2 titipan lagi...titiipan partai..titipan oligarki..titipan mafia...titipan keluarga...pejabat indonesia itu DARURAT KRISIS MORAL,efisiensinanti lembaga independen isi orang titipan lagititiipan partaititipan oligarkititipan mafiatitipan keluargapejabat indonesia darurat krisis moral,efisiensinanti lembaga independen isi orang titip lagititiipan partaititipan oligarkititipan mafiatitipan keluargapejabat indonesia darurat krisis moral,"['efisiensinanti', 'lembaga', 'independen', 'isi', 'orang', 'titip', 'lagititiipan', 'partaititipan', 'oligarkititipan', 'mafiatitipan', 'keluargapejabat', 'indonesia', 'darurat', 'krisis', 'moral']"
2434,Sun Mar 09 08:39:03 +0000 2025,0,Luminouslumis,in,"Interlaken, Switzerland",0,1,0,@Luminouslumis Serius kak? Dampak efisiensi yaaa? Ya Allah beneran ga baik2 aja keadaan kita ,serius kak dampak efisiensi yaaa ya allah beneran ga aja,serius kak dampak efisiensi yaaa ya allah beneran ga aja,"['serius', 'kak', 'dampak', 'efisiensi', 'yaaa', 'ya', 'allah', 'beneran', 'ga', 'aja']"
2435,Sun Mar 09 08:38:17 +0000 2025,0,,in,,0,0,0,Oh nooo akb kena efisiensi,oh nooo akb kena efisiensi,oh nooo akb kena efisiensi,"['oh', 'nooo', 'akb', 'kena', 'efisiensi']"
2436,Sun Mar 09 08:37:16 +0000 2025,0,Nov_174,in,"Bogor, Indonesia",0,0,0,@Nov_174 @prabowo Efisiensi itu hanya bagi rakyat kecil tidak berlaku untuk pejabat dan kroninya @psi_id @RajaJuliAntoni @kaesangp @grace_nat @Giring_Ganesha @kempanrb,efisiensi rakyat berlaku pejabat kroninya,efisiensi rakyat laku jabat kroni,"['efisiensi', 'rakyat', 'laku', 'jabat', 'kroni']"
2437,Sun Mar 09 08:34:25 +0000 2025,0,,in,"Malang, Jawa Timur",0,0,0,Wisata di Kabupaten Malang Terdampak Efisiensi Anggaran Pemerintah Disparbud Siapkan Travel Pattern https://t.co/wlxYjxn28U,wisata kabupaten malang terdampak efisiensi anggaran pemerintah disparbud siapkan travel pattern,wisata kabupaten malang dampak efisiensi anggar perintah disparbud siap travel pattern,"['wisata', 'kabupaten', 'malang', 'dampak', 'efisiensi', 'anggar', 'perintah', 'disparbud', 'siap', 'travel', 'pattern']"
2438,Sun Mar 09 08:32:57 +0000 2025,0,Zahrahasz12,in,,0,0,0,@Zahrahasz12 @ilhampid Setahun aja keliatan bobroknya apalagi puluhan... Tapi ok lah elu keliatan akun baru bikin oktober 2024 potensi buzzer semoga kenyang makan duit 400 rupiahnya. Kena efisiensi juga ternyata dari 700 ke 400 https://t.co/w10COdpd4k,setahun aja keliatan bobroknya puluhan ok elu keliatan akun bikin oktober potensi buzzer semoga kenyang makan duit rupiahnya kena efisiensi,tahun aja liat bobrok puluh ok elu liat akun bikin oktober potensi buzzer moga kenyang makan duit rupiah kena efisiensi,"['tahun', 'aja', 'liat', 'bobrok', 'puluh', 'ok', 'elu', 'liat', 'akun', 'bikin', 'oktober', 'potensi', 'buzzer', 'moga', 'kenyang', 'makan', 'duit', 'rupiah', 'kena', 'efisiensi']"
2439,Sun Mar 09 08:27:56 +0000 2025,0,,in,,0,0,0,Mengoptimalkan sektor transportasi dengan membangun sistem transportasi cerdas yang berbasis teknologi untuk mengurangi kemacetan dan meningkatkan efisiensi menuju Ekonomi Kokoh. #KebijakanTepatEkonomiKokoh,mengoptimalkan sektor transportasi membangun sistem transportasi cerdas berbasis teknologi mengurangi kemacetan meningkatkan efisiensi ekonomi kokoh,optimal sektor transportasi bangun sistem transportasi cerdas bas teknologi kurang macet tingkat efisiensi ekonomi kokoh,"['optimal', 'sektor', 'transportasi', 'bangun', 'sistem', 'transportasi', 'cerdas', 'bas', 'teknologi', 'kurang', 'macet', 'tingkat', 'efisiensi', 'ekonomi', 'kokoh']"
2440,Sun Mar 09 08:22:37 +0000 2025,74,,in,Tengah rodo Pinggir,2,8,34,Menhut yg gak ngerti² aman tentang hut dan kontra efisiensi sama presiden. Mesam mesem meneh.. asu. https://t.co/lZGAmsqk77,menhut yg gak ngerti aman hut kontra efisiensi presiden mesam mesem meneh asu,menhut yg gak ngerti aman hut kontra efisiensi presiden mesam mesem teh asu,"['menhut', 'yg', 'gak', 'ngerti', 'aman', 'hut', 'kontra', 'efisiensi', 'presiden', 'mesam', 'mesem', 'teh', 'asu']"
2441,Sun Mar 09 08:20:53 +0000 2025,0,,in,,0,1,0,yah in order to efisiensi lipcream recently i use this method 'natural ombre' alias bagian dlm pake lipcream luarnya pake warna asli bibir yg menggelap sblmnya pake lipbalm biar ttp terasa menulmenul https://t.co/veWcbWb7cS,yah in order to efisiensi lipcream recently i use this method natural ombre alias dlm pake lipcream luarnya pake warna asli bibir yg menggelap sblmnya pake lipbalm biar ttp menulmenul,yah in order to efisiensi lipcream recently i use this method natural ombre alias dlm pake lipcream luar pake warna asli bibir yg gelap sblmnya pake lipbalm biar ttp menulmenul,"['yah', 'in', 'order', 'to', 'efisiensi', 'lipcream', 'recently', 'i', 'use', 'this', 'method', 'natural', 'ombre', 'alias', 'dlm', 'pake', 'lipcream', 'luar', 'pake', 'warna', 'asli', 'bibir', 'yg', 'gelap', 'sblmnya', 'pake', 'lipbalm', 'biar', 'ttp', 'menulmenul']"
2442,Sun Mar 09 08:18:03 +0000 2025,1,bumnbersatu,in,surabaya,0,0,0,@bumnbersatu @Jika_Aku_2 @prabowo @Dennysiregar7 @Gerindra Bayangin klo rakyat yg kompak efisiensi pak gk ada yg bayar pajak sama skali 1 tahun aja,bayangin klo rakyat yg kompak efisiensi gk yg bayar pajak skali aja,bayangin klo rakyat yg kompak efisiensi gk yg bayar pajak skali aja,"['bayangin', 'klo', 'rakyat', 'yg', 'kompak', 'efisiensi', 'gk', 'yg', 'bayar', 'pajak', 'skali', 'aja']"
2443,Sun Mar 09 08:17:37 +0000 2025,0,Zaxveline,in,,0,1,0,Pasar itu tempat yang sibuk ramai bau ikan licin dan penuh pedagang yang nawarin barang. Dalam situasi kayak gitu mereka butuh fokus dan efisiensi. Nah kalau mampir ke toko mainan anak bisa ngotot minta lihat-lihat lebih lama atau malah sibuk main di sana ,pasar sibuk ramai bau ikan licin penuh pedagang nawarin barang situasi kayak gitu butuh fokus efisiensi mampir toko mainan anak ngotot lihatlihat sibuk main,pasar sibuk ramai bau ikan licin penuh dagang nawarin barang situasi kayak gitu butuh fokus efisiensi mampir toko main anak ngotot lihatlihat sibuk main,"['pasar', 'sibuk', 'ramai', 'bau', 'ikan', 'licin', 'penuh', 'dagang', 'nawarin', 'barang', 'situasi', 'kayak', 'gitu', 'butuh', 'fokus', 'efisiensi', 'mampir', 'toko', 'main', 'anak', 'ngotot', 'lihatlihat', 'sibuk', 'main']"
2444,Sun Mar 09 08:16:54 +0000 2025,0,,in,"Tangerang, Indonesia",0,0,0,Jadi total kelolaan danantara itu terdiri dari Aset subholding bumn -9000t an Saldo kas - 400t an : 1. Dividen - 82t (tahun lalu) 2. Hasil efisiensi - 327 t Total 9.400t,total kelolaan danantara aset subholding bumn t an saldo kas t an dividen t hasil efisiensi t total t,total kelola danantara aset subholding bumn t an saldo kas t an dividen t hasil efisiensi t total t,"['total', 'kelola', 'danantara', 'aset', 'subholding', 'bumn', 't', 'an', 'saldo', 'kas', 't', 'an', 'dividen', 't', 'hasil', 'efisiensi', 't', 'total', 't']"
2445,Sun Mar 09 08:16:02 +0000 2025,0,dwikyota,in,"Jatiasih, Indonesia",0,0,0,@dwikyota wah negara itu ga kenal efisiensi ya?,negara ga kenal efisiensi ya,negara ga kenal efisiensi ya,"['negara', 'ga', 'kenal', 'efisiensi', 'ya']"
2446,Sun Mar 09 08:15:37 +0000 2025,0,RizkiErna,in,Asal Franc,0,0,0,@RizkiErna Siapp.. Alhamdulillah masih ada yg kena efisiensi yg baru setaun kerja,siapp alhamdulillah yg kena efisiensi yg setaun kerja,siapp alhamdulillah yg kena efisiensi yg taun kerja,"['siapp', 'alhamdulillah', 'yg', 'kena', 'efisiensi', 'yg', 'taun', 'kerja']"
2447,Sun Mar 09 08:13:52 +0000 2025,0,,in,Middle Earth,0,0,0,Gak usah aneh2 pemerintah dan akan menimbulkan polemik nanti krn pasti ditolak perusahaannya lah. Krn semua orang jg tahu mereka bukan pegawai/karyawannya tapi mitra kan. Kasih aja oleh pemerintah dr hasil duit efisiensi anggaran gih kalo emang mau.,gak aneh pemerintah menimbulkan polemik krn ditolak perusahaannya krn orang jg pegawaikaryawannya mitra kasih aja pemerintah dr hasil duit efisiensi anggaran gih kalo emang,gak aneh perintah timbul polemik krn tolak usaha krn orang jg pegawaikaryawannya mitra kasih aja perintah dr hasil duit efisiensi anggar gih kalo emang,"['gak', 'aneh', 'perintah', 'timbul', 'polemik', 'krn', 'tolak', 'usaha', 'krn', 'orang', 'jg', 'pegawaikaryawannya', 'mitra', 'kasih', 'aja', 'perintah', 'dr', 'hasil', 'duit', 'efisiensi', 'anggar', 'gih', 'kalo', 'emang']"
2448,Sun Mar 09 08:10:31 +0000 2025,6,BetaEpsilonPhi,in,Remote,0,0,1,@BetaEpsilonPhi Dulu COVID memang ada pembatasan sosial kalo tetap maksa ya berujung nyawa lah sekarang anggaran katanya ada buat pegawai karena memang tidak ada efisiensi untuk belanja pegawai RDP juga kesepakatannya batas akhir loh kok tiba2 kebijakannya beda gada urgensi juga,covid pembatasan sosial kalo maksa ya berujung nyawa anggaran pegawai efisiensi belanja pegawai rdp kesepakatannya batas loh kebijakannya beda gada urgensi,covid batas sosial kalo maksa ya ujung nyawa anggar pegawai efisiensi belanja pegawai rdp sepakat batas loh bijak beda gada urgensi,"['covid', 'batas', 'sosial', 'kalo', 'maksa', 'ya', 'ujung', 'nyawa', 'anggar', 'pegawai', 'efisiensi', 'belanja', 'pegawai', 'rdp', 'sepakat', 'batas', 'loh', 'bijak', 'beda', 'gada', 'urgensi']"
2449,Sun Mar 09 08:09:14 +0000 2025,1,linnotlim,in,,0,0,0,@linnotlim Kalau di konoha univ negeri disuruh berbisnis biar ngga jadi beban negara akhirnya bisnis ukt mahasiswa. Dosen di gaji 3jt disuruh luntang lantung cari proyek sendiri biar bisa bayarin anaknya kuliah di kampus yang fasilitasnya dihentikan krn efisiensi.,konoha univ negeri disuruh berbisnis biar ngga beban negara bisnis ukt mahasiswa dosen gaji jt disuruh luntang lantung cari proyek biar bayarin anaknya kuliah kampus fasilitasnya dihentikan krn efisiensi,konoha univ negeri suruh bisnis biar ngga beban negara bisnis ukt mahasiswa dosen gaji jt suruh luntang lantung cari proyek biar bayarin anak kuliah kampus fasilitas henti krn efisiensi,"['konoha', 'univ', 'negeri', 'suruh', 'bisnis', 'biar', 'ngga', 'beban', 'negara', 'bisnis', 'ukt', 'mahasiswa', 'dosen', 'gaji', 'jt', 'suruh', 'luntang', 'lantung', 'cari', 'proyek', 'biar', 'bayarin', 'anak', 'kuliah', 'kampus', 'fasilitas', 'henti', 'krn', 'efisiensi']"
2450,Sun Mar 09 08:06:13 +0000 2025,0,Intel_Imut,in,,0,0,0,@Intel_Imut @prabowo Andai beliau juga sekalian ikut bukber sama rakyatnya di tengah efisiensi ini rakyatnya kesusahan. He he he luar biasa beliau bersama rakyat ,andai beliau bukber rakyatnya efisiensi rakyatnya kesusahan he he he beliau rakyat,andai beliau bukber rakyat efisiensi rakyat susah he he he beliau rakyat,"['andai', 'beliau', 'bukber', 'rakyat', 'efisiensi', 'rakyat', 'susah', 'he', 'he', 'he', 'beliau', 'rakyat']"
2451,Sun Mar 09 08:05:50 +0000 2025,0,,in,,0,0,0,Alasan efisiensi membuat pegawai asn lama mengorbankan asn baru yg belum masuk kerja.,alasan efisiensi pegawai asn mengorbankan asn yg masuk kerja,alas efisiensi pegawai asn korban asn yg masuk kerja,"['alas', 'efisiensi', 'pegawai', 'asn', 'korban', 'asn', 'yg', 'masuk', 'kerja']"
2452,Sun Mar 09 08:05:49 +0000 2025,0,nuyaarchive,in,him,0,0,0,@nuyaarchive @fessthaii Efisiensi ya wkwkw,efisiensi ya wkwkw,efisiensi ya wkwkw,"['efisiensi', 'ya', 'wkwkw']"
2453,Sun Mar 09 08:04:31 +0000 2025,2,idextratime,in,,0,0,0,@idextratime garuda calling nya terkena efisiensi jadi satu2 dulu ya tii,garuda calling nya terkena efisiensi ya tii,garuda calling nya kena efisiensi ya tii,"['garuda', 'calling', 'nya', 'kena', 'efisiensi', 'ya', 'tii']"
2454,Sun Mar 09 08:04:03 +0000 2025,0,i_marsyahh,in,"Pancoran Mas, Indonesia",0,0,0,@i_marsyahh Waduh efisiensi mengg wkwk,efisiensi mengg wkwk,efisiensi mengg wkwk,"['efisiensi', 'mengg', 'wkwk']"
2455,Sun Mar 09 08:02:43 +0000 2025,0,,in,N109 ,0,0,0,Anggaran terbatas itu emg semua instansi kena gara2 efisiensi. Tapi engga semua instansi ga mampu melakukan pengangkatan. Udah ada kabupaten yang melakukan pengangkatan sebelum edaran ngaco itu.,anggaran terbatas emg instansi kena gara efisiensi engga instansi ga pengangkatan udah kabupaten pengangkatan edaran ngaco,anggar batas emg instansi kena gara efisiensi engga instansi ga angkat udah kabupaten angkat edar ngaco,"['anggar', 'batas', 'emg', 'instansi', 'kena', 'gara', 'efisiensi', 'engga', 'instansi', 'ga', 'angkat', 'udah', 'kabupaten', 'angkat', 'edar', 'ngaco']"
2456,Sun Mar 09 08:01:32 +0000 2025,0,geogetrich,in,Pikiran mu,0,1,0,@geogetrich efek efisiensi,efek efisiensi,efek efisiensi,"['efek', 'efisiensi']"
2457,Sun Mar 09 08:00:41 +0000 2025,1,,in,,0,0,0,Efisiensi untuk Optimalisasi https://t.co/7WWfPPQ0bm,efisiensi optimalisasi,efisiensi optimalisasi,"['efisiensi', 'optimalisasi']"
2458,Sun Mar 09 08:00:15 +0000 2025,0,ilhampid,in,,0,0,0,@ilhampid Efisiensi negara demi ngangkat te en i jadi politisi kah selama ini kita? Hmmmm,efisiensi negara ngangkat te en i politisi kah hmmmm,efisiensi negara ngangkat te en i politis kah hmmmm,"['efisiensi', 'negara', 'ngangkat', 'te', 'en', 'i', 'politis', 'kah', 'hmmmm']"
2459,Sun Mar 09 07:59:22 +0000 2025,1,BANGSAygSUJUD,in,Indonesia,0,0,0,@BANGSAygSUJUD @tr1ey @prabowo @adri_zizie @99propaganda @Alie_Fahnoor @are_inismyname @florieliciouss @Ndons_Back @Kimberley_PS08 @gtobing2903 @jatmiko99604253 @IrawanRommi Sampaikan pesan itu ke Pak Ndas yg selalu teriak EFISIENSI alias BERHEMAT. https://t.co/WqNJJbJDIh,pesan ndas yg teriak efisiensi alias berhemat,pesan ndas yg teriak efisiensi alias hemat,"['pesan', 'ndas', 'yg', 'teriak', 'efisiensi', 'alias', 'hemat']"
2460,Sun Mar 09 07:59:20 +0000 2025,0,,in,"Namba, Japan",0,0,0,Inpres No.1 Tahun 2025 dorong efisiensi anggaran untuk kesejahteraan rakyat. Strategi pemerintah: optimalisasi anggaran pendidikan publik dan layanan rakyat. Bersama capai Indonesia sejahtera https://t.co/AvWig6XAfI,inpres no dorong efisiensi anggaran kesejahteraan rakyat strategi pemerintah optimalisasi anggaran pendidikan publik layanan rakyat capai indonesia sejahtera,inpres no dorong efisiensi anggar sejahtera rakyat strategi perintah optimalisasi anggar didik publik layan rakyat capai indonesia sejahtera,"['inpres', 'no', 'dorong', 'efisiensi', 'anggar', 'sejahtera', 'rakyat', 'strategi', 'perintah', 'optimalisasi', 'anggar', 'didik', 'publik', 'layan', 'rakyat', 'capai', 'indonesia', 'sejahtera']"
2461,Sun Mar 09 07:57:57 +0000 2025,0,KangManto123,in,Indonesia,0,0,0,@KangManto123 @psi_id Efisiensi anggaran sepertinya gak berlaku untuk mereka mereka klw udah seperti ini termul pasti pada diem membisu,efisiensi anggaran gak berlaku klw udah termul diem membisu,efisiensi anggar gak laku klw udah termul diem bisu,"['efisiensi', 'anggar', 'gak', 'laku', 'klw', 'udah', 'termul', 'diem', 'bisu']"
2462,Sun Mar 09 07:55:57 +0000 2025,1,,in,,0,0,1,Kebijakan Efisiensi Anggaran Pemerintah https://t.co/WtDFZL8bYr,kebijakan efisiensi anggaran pemerintah,bijak efisiensi anggar perintah,"['bijak', 'efisiensi', 'anggar', 'perintah']"
2463,Sun Mar 09 07:53:29 +0000 2025,0,bsipsayuran,in,"Kab. Bandung Barat, Jawa Barat",0,1,0,Dalam rapat ini berbagai strategi dan inovasi untuk meningkatkan produktivitas serta efisiensi operasional dibahas secara mendalam.,rapat strategi inovasi meningkatkan produktivitas efisiensi operasional dibahas mendalam,rapat strategi inovasi tingkat produktivitas efisiensi operasional bahas dalam,"['rapat', 'strategi', 'inovasi', 'tingkat', 'produktivitas', 'efisiensi', 'operasional', 'bahas', 'dalam']"
2464,Sun Mar 09 07:25:48 +0000 2025,0,kumparan,in,,0,0,0,@kumparan Emang hal ini ada di visi misi tah? selalu mak bedunduk ada alasan pengeluaran negara yg masif. Pdhal ktya efisiensi. Gak ngerasa apa kondisi pasar morat marit. Ekonomi melemah.,emang visi misi tah mak bedunduk alasan pengeluaran negara yg masif pdhal ktya efisiensi gak ngerasa kondisi pasar morat marit ekonomi melemah,emang visi misi tah mak bedunduk alas keluar negara yg masif pdhal ktya efisiensi gak ngerasa kondisi pasar morat marit ekonomi lemah,"['emang', 'visi', 'misi', 'tah', 'mak', 'bedunduk', 'alas', 'keluar', 'negara', 'yg', 'masif', 'pdhal', 'ktya', 'efisiensi', 'gak', 'ngerasa', 'kondisi', 'pasar', 'morat', 'marit', 'ekonomi', 'lemah']"
2465,Sun Mar 09 07:24:38 +0000 2025,0,StefanAntonio__,in,"Jakarta Selatan, DKI Jakarta",0,0,0,@StefanAntonio__ @psi_id Efisiensi ndasmu ....,efisiensi ndasmu,efisiensi ndasmu,"['efisiensi', 'ndasmu']"
2466,Sun Mar 09 07:23:18 +0000 2025,0,,in,,0,0,0,Mengoptimalkan sektor logistik dengan sistem distribusi yang berbasis pada data untuk meningkatkan efisiensi dan mengurangi biaya pengiriman menuju Ekonomi Kokoh. #KebijakanTepatEkonomiKokoh,mengoptimalkan sektor logistik sistem distribusi berbasis data meningkatkan efisiensi mengurangi biaya pengiriman ekonomi kokoh,optimal sektor logistik sistem distribusi bas data tingkat efisiensi kurang biaya kirim ekonomi kokoh,"['optimal', 'sektor', 'logistik', 'sistem', 'distribusi', 'bas', 'data', 'tingkat', 'efisiensi', 'kurang', 'biaya', 'kirim', 'ekonomi', 'kokoh']"
2467,Sun Mar 09 07:23:01 +0000 2025,39,AnKiiim_,in,,0,0,1,@AnKiiim_ @RajaJuliAntoni Mantul efisiensi hanya utk rakyat pejabat tdk kena efisiensi ingat jaman pak harto rakyat nya kena potong gaji dia pun harus dipotong gaji...beda sama mantan mantu ga da rasa empati ke rakyat tapi lebih menonjol ego pribadinya...,mantul efisiensi utk rakyat pejabat tdk kena efisiensi jaman harto rakyat nya kena potong gaji dipotong gajibeda mantan mantu ga da empati rakyat menonjol ego pribadinya,mantul efisiensi utk rakyat jabat tdk kena efisiensi jaman harto rakyat nya kena potong gaji potong gajibeda mantan mantu ga da empati rakyat tonjol ego pribadi,"['mantul', 'efisiensi', 'utk', 'rakyat', 'jabat', 'tdk', 'kena', 'efisiensi', 'jaman', 'harto', 'rakyat', 'nya', 'kena', 'potong', 'gaji', 'potong', 'gajibeda', 'mantan', 'mantu', 'ga', 'da', 'empati', 'rakyat', 'tonjol', 'ego', 'pribadi']"
2468,Sun Mar 09 07:22:04 +0000 2025,0,NenkMonica,in,,0,0,0,@NenkMonica danantara modalnya drmana?? ngutang lagi?? apbn?? apbn yg mana??? bayar operasional ja megap-megap!! efisiensi di lvl bwh di level atas mlh bancakn foya-foya tuh liat menhut bagi2 duit buat rekan separtai yg entah kompetensiny ga tau. ah sial bhkn dianya sndri blm tentu,danantara modalnya drmana ngutang apbn apbn yg bayar operasional ja megapmegap efisiensi lvl bwh level mlh bancakn foyafoya tuh liat menhut duit rekan separtai yg kompetensiny ga tau ah sial bhkn dianya sndri blm,danantara modal drmana ngutang apbn apbn yg bayar operasional ja megapmegap efisiensi lvl bwh level mlh bancakn foyafoya tuh liat menhut duit rekan partai yg kompetensiny ga tau ah sial bhkn dia sndri blm,"['danantara', 'modal', 'drmana', 'ngutang', 'apbn', 'apbn', 'yg', 'bayar', 'operasional', 'ja', 'megapmegap', 'efisiensi', 'lvl', 'bwh', 'level', 'mlh', 'bancakn', 'foyafoya', 'tuh', 'liat', 'menhut', 'duit', 'rekan', 'partai', 'yg', 'kompetensiny', 'ga', 'tau', 'ah', 'sial', 'bhkn', 'dia', 'sndri', 'blm']"
